"id","age","height","weight","sex"
44103,64,163,84,"male"
44104,39,163,65,"female"
44105,61,157,56,"female"
44106,72,164,73,"female"
44107,80,173,88,"male"
44108,51,173,80,"male"
44109,61,173,78,"male"
44110,81,180,88,"male"
44111,40,166,82,"male"
44112,68,165,65,"female"
44113,54,174,84,"male"
44114,23,164,56,"male"
44115,26,156,39,"female"
44116,38,166,72,"male"
44117,32,164,43,"female"
44118,31,178,62,"male"
44119,65,169,82,"male"
44120,79,162,65,"female"
44121,25,162,83,"female"
44122,81,172,49,"male"
44123,72,163,62,"female"
44124,100,170,44,"male"
44125,31,176,75,"male"
44126,68,182,58,"male"
44127,22,156,80,"female"
44128,23,170,64,"male"
44129,112,155,71,"female"
44130,69,154,60,"female"
44131,56,168,68,"female"
44132,67,180,80,"male"
44133,59,173,66,"male"
44134,61,156,70,"female"
44135,39,170,62,"male"
44136,75,159,82,"male"
44137,27,163,64,"female"
44138,44,162,63,"female"
44139,59,170,50,"female"
44140,19,161,77,"female"
44141,53,174,77,"male"
44142,56,164,87,"male"
44143,31,165,57,"female"
44144,39,153,64,"female"
44145,35,175,57,"male"
44146,112,162,63,"female"
44147,67,169,79,"female"
44148,52,165,78,"female"
44149,38,161,59,"female"
44150,33,157,68,"female"
44151,67,146,60,"female"
44152,30,175,75,"male"
44153,43,153,84,"female"
44154,24,156,69,"female"
44155,49,159,56,"female"
44156,29,159,53,"female"
44157,27,161,83,"female"
44158,103,164,73,"male"
44159,89,150,69,"female"
44160,18,161,74,"male"
44161,34,182,48,"male"
44162,30,157,72,"female"
44163,17,164,40,"female"
44164,46,160,67,"female"
44165,58,155,56,"female"
44166,42,164,57,"female"
44167,63,158,72,"male"
44168,49,175,73,"male"
44169,55,151,76,"female"
44170,74,167,94,"male"
44171,101,164,80,"male"
44172,67,163,64,"female"
44173,20,163,86,"male"
44174,35,161,65,"female"
44175,33,167,55,"female"
44176,41,158,59,"female"
44177,47,162,76,"male"
44178,83,161,68,"female"
44179,39,166,61,"female"
44180,66,162,64,"male"
44181,35,161,70,"female"
44182,41,171,71,"male"
44183,31,161,78,"female"
44184,37,178,51,"female"
44185,40,166,70,"male"
44186,22,171,78,"male"
44187,29,172,70,"female"
44188,70,158,64,"female"
44189,61,157,62,"female"
44190,39,167,49,"male"
44191,43,162,70,"male"
44192,19,174,71,"male"
44193,103,169,70,"female"
44194,35,157,79,"female"
44195,42,172,65,"male"
44196,102,157,80,"male"
44197,73,167,71,"male"
44198,46,163,67,"male"
44199,95,150,69,"female"
44200,44,161,48,"male"
44201,66,170,69,"male"
44202,78,169,81,"male"
44203,18,165,58,"female"
44204,27,179,55,"male"
44205,44,153,79,"female"
44206,23,176,71,"male"
44207,46,173,83,"male"
44208,29,153,50,"female"
44209,23,184,65,"male"
44210,55,159,81,"male"
44211,25,154,62,"female"
44212,20,177,75,"male"
44213,97,160,51,"female"
44214,40,179,65,"male"
44215,68,175,74,"male"
44216,38,163,60,"male"
44217,51,164,69,"male"
44218,75,161,69,"female"
44219,34,162,64,"female"
44220,35,157,45,"female"
44221,16,177,78,"male"
44222,18,182,72,"male"
44223,74,156,58,"female"
44224,46,171,78,"male"
44225,50,166,53,"female"
44226,89,168,60,"male"
44227,30,169,57,"male"
44228,70,149,73,"female"
44229,33,174,88,"male"
44230,61,163,61,"female"
44231,25,164,64,"female"
44232,45,180,78,"male"
44233,67,160,66,"female"
44234,48,159,99,"male"
44235,55,162,53,"female"
44236,34,158,53,"female"
44237,18,155,50,"female"
44238,62,177,78,"male"
44239,42,155,48,"female"
44240,35,174,83,"male"
44241,38,168,79,"male"
44242,44,172,84,"male"
44243,37,157,40,"female"
44244,65,163,64,"female"
44245,31,176,62,"male"
44246,36,178,90,"male"
44247,30,164,89,"male"
44248,37,166,59,"female"
44249,43,167,58,"female"
44250,68,166,66,"female"
44251,34,176,51,"male"
44252,70,162,84,"male"
44253,18,166,66,"male"
44254,49,152,56,"female"
44255,56,176,81,"male"
44256,71,174,63,"male"
44257,49,171,86,"male"
44258,41,167,56,"female"
44259,35,154,63,"female"
44260,65,170,65,"male"
44261,83,164,61,"female"
44262,43,164,66,"female"
44263,54,150,57,"female"
44264,47,155,50,"female"
44265,94,167,66,"female"
44266,88,157,64,"female"
44267,75,169,74,"male"
44268,50,166,86,"male"
44269,30,156,55,"female"
44270,43,158,47,"female"
44271,35,164,78,"female"
44272,38,182,69,"male"
44273,86,160,74,"female"
44274,97,164,62,"male"
44275,34,172,78,"male"
44276,98,161,61,"female"
44277,86,159,61,"female"
44278,36,155,53,"female"
44279,84,176,70,"female"
44280,75,153,64,"female"
44281,62,162,60,"female"
44282,30,157,62,"female"
44283,29,190,63,"male"
44284,40,158,68,"female"
44285,23,183,83,"male"
44286,55,159,70,"male"
44287,31,178,56,"male"
44288,72,172,87,"male"
44289,80,162,59,"male"
44290,114,175,56,"male"
44291,23,165,79,"male"
44292,70,159,64,"female"
44293,21,163,78,"female"
44294,16,165,62,"female"
44295,66,172,69,"male"
44296,41,159,59,"male"
44297,44,173,93,"male"
44298,84,172,83,"male"
44299,73,167,63,"male"
44300,45,155,49,"female"
44301,51,164,70,"male"
44302,76,166,72,"female"
44303,73,162,91,"male"
44304,74,174,76,"male"
44305,37,166,66,"female"
44306,33,163,51,"female"
44307,29,162,68,"male"
44308,63,184,73,"male"
44309,34,161,57,"female"
44310,39,173,70,"male"
44311,42,169,61,"male"
44312,18,175,84,"male"
44313,30,168,62,"male"
44314,45,180,82,"male"
44315,92,163,65,"male"
44316,71,162,71,"female"
44317,47,166,57,"female"
44318,53,162,58,"female"
44319,24,169,60,"male"
44320,86,144,62,"female"
44321,23,172,75,"male"
44322,107,156,57,"female"
44323,58,152,63,"female"
44324,33,169,69,"male"
44325,30,163,65,"female"
44326,27,159,48,"female"
44327,29,171,90,"male"
44328,35,164,67,"female"
44329,44,160,55,"female"
44330,40,157,78,"male"
44331,63,170,64,"male"
44332,76,166,64,"male"
44333,68,158,68,"female"
44334,70,165,39,"female"
44335,78,162,53,"female"
44336,26,171,62,"female"
44337,72,169,62,"male"
44338,42,155,76,"female"
44339,104,176,66,"male"
44340,23,163,48,"female"
44341,87,167,64,"female"
44342,56,169,49,"female"
44343,18,147,62,"female"
44344,92,166,70,"female"
44345,59,172,68,"male"
44346,39,156,67,"female"
44347,95,170,76,"male"
44348,39,174,62,"male"
44349,59,150,55,"female"
44350,38,172,89,"male"
44351,75,161,62,"female"
44352,19,172,55,"male"
44353,41,166,86,"male"
44354,27,158,54,"female"
44355,27,157,45,"female"
44356,95,182,67,"male"
44357,24,148,58,"female"
44358,62,160,73,"female"
44359,18,162,73,"male"
44360,42,156,51,"female"
44361,98,161,77,"female"
44362,53,154,60,"female"
44363,35,166,60,"female"
44364,31,178,63,"male"
44365,23,169,59,"male"
44366,15,170,46,"male"
44367,15,164,68,"female"
44368,20,160,78,"female"
44369,35,165,76,"male"
44370,38,171,78,"male"
44371,40,155,47,"female"
44372,71,156,70,"female"
44373,56,168,63,"male"
44374,41,174,62,"female"
44375,85,152,58,"female"
44376,66,170,71,"female"
44377,47,168,63,"female"
44378,18,164,106,"male"
44379,21,162,70,"female"
44380,44,164,55,"female"
44381,43,165,67,"female"
44382,48,173,74,"male"
44383,55,166,57,"male"
44384,67,174,74,"male"
44385,16,167,78,"male"
44386,24,159,55,"male"
44387,91,154,63,"female"
44388,17,163,61,"male"
44389,28,155,53,"female"
44390,30,168,71,"male"
44391,64,162,67,"female"
44392,75,161,67,"female"
44393,60,173,72,"male"
44394,43,173,59,"male"
44395,44,167,66,"male"
44396,83,171,78,"male"
44397,42,154,52,"female"
44398,26,166,60,"male"
44399,40,170,80,"male"
44400,36,169,70,"male"
44401,65,155,71,"female"
44402,47,172,69,"male"
44403,40,157,72,"female"
44404,24,162,66,"male"
44405,29,161,70,"female"
44406,26,154,63,"female"
44407,29,170,56,"male"
44408,45,167,67,"female"
44409,17,164,61,"female"
44410,79,166,55,"male"
44411,35,156,65,"female"
44412,29,164,80,"male"
44413,46,167,45,"male"
44414,74,155,67,"female"
44415,40,152,58,"female"
44416,68,155,84,"female"
44417,57,158,60,"female"
44418,95,173,74,"male"
44419,45,159,40,"female"
44420,28,169,50,"male"
44421,39,174,64,"male"
44422,36,159,72,"female"
44423,42,164,56,"female"
44424,35,166,76,"male"
44425,60,158,69,"female"
44426,26,164,55,"female"
44427,43,162,53,"female"
44428,19,157,52,"female"
44429,38,155,65,"female"
44430,83,162,73,"female"
44431,37,165,81,"male"
44432,53,164,97,"male"
44433,35,161,75,"male"
44434,24,158,69,"female"
44435,36,185,70,"male"
44436,73,154,35,"female"
44437,37,163,71,"male"
44438,49,164,60,"male"
44439,36,160,53,"female"
44440,21,169,74,"female"
44441,42,162,76,"male"
44442,59,164,49,"female"
44443,29,189,65,"male"
44444,23,166,77,"male"
44445,31,168,81,"male"
44446,30,166,60,"female"
44447,40,158,54,"female"
44448,75,166,79,"female"
44449,30,148,69,"female"
44450,25,164,57,"male"
44451,27,163,50,"female"
44452,37,157,78,"female"
44453,36,152,77,"female"
44454,43,167,46,"female"
44455,45,190,65,"male"
44456,81,170,52,"female"
44457,28,174,63,"male"
44458,51,173,61,"male"
44459,27,157,74,"female"
44460,33,161,73,"female"
44461,41,184,79,"male"
44462,26,174,66,"female"
44463,50,172,64,"male"
44464,66,174,85,"male"
44465,87,154,52,"female"
44466,40,164,74,"male"
44467,38,164,76,"male"
44468,41,162,57,"female"
44469,56,167,48,"female"
44470,99,171,60,"male"
44471,28,160,57,"female"
44472,29,154,71,"female"
44473,65,155,53,"female"
44474,21,162,71,"female"
44475,47,178,51,"male"
44476,103,159,66,"female"
44477,98,166,59,"male"
44478,52,158,52,"female"
44479,49,153,52,"female"
44480,57,169,55,"female"
44481,36,172,80,"male"
44482,113,163,56,"female"
44483,71,158,73,"male"
44484,48,161,60,"female"
44485,25,155,46,"female"
44486,52,156,46,"female"
44487,52,154,39,"female"
44488,34,150,59,"female"
44489,22,165,76,"male"
44490,92,171,68,"male"
44491,23,153,68,"male"
44492,31,168,43,"female"
44493,116,181,66,"male"
44494,48,165,46,"female"
44495,55,158,59,"female"
44496,71,159,63,"female"
44497,47,160,71,"male"
44498,59,155,76,"male"
44499,77,169,79,"male"
44500,43,164,59,"female"
44501,40,164,81,"male"
44502,24,161,69,"female"
44503,16,148,58,"female"
44504,30,165,37,"female"
44505,52,171,83,"male"
44506,36,161,53,"female"
44507,80,183,59,"male"
44508,30,163,63,"female"
44509,76,171,45,"female"
44510,40,162,69,"female"
44511,70,155,70,"male"
44512,43,163,49,"female"
44513,26,158,58,"female"
44514,47,177,79,"male"
44515,32,162,55,"female"
44516,22,153,60,"female"
44517,26,170,76,"male"
44518,36,153,68,"male"
44519,34,163,89,"male"
44520,75,165,72,"female"
44521,30,170,57,"male"
44522,25,157,64,"female"
44523,26,180,55,"male"
44524,23,154,71,"female"
44525,61,161,70,"female"
44526,118,170,68,"male"
44527,61,151,58,"female"
44528,23,163,78,"male"
44529,24,164,57,"female"
44530,40,161,67,"female"
44531,23,163,55,"male"
44532,49,167,62,"female"
44533,42,163,73,"male"
44534,48,177,57,"male"
44535,70,163,69,"female"
44536,70,174,83,"male"
44537,50,157,64,"female"
44538,20,154,53,"female"
44539,67,153,80,"female"
44540,28,167,52,"female"
44541,44,157,62,"female"
44542,82,160,49,"female"
44543,22,171,75,"male"
44544,71,152,75,"female"
44545,98,165,74,"male"
44546,32,162,42,"female"
44547,77,150,64,"female"
44548,34,167,68,"male"
44549,80,165,78,"female"
44550,47,170,73,"male"
44551,31,156,48,"female"
44552,84,167,57,"female"
44553,132,171,78,"male"
44554,61,166,69,"male"
44555,23,152,47,"female"
44556,27,161,67,"female"
44557,24,162,78,"female"
44558,36,161,55,"female"
44559,39,164,82,"male"
44560,28,152,75,"female"
44561,67,165,58,"female"
44562,36,166,80,"female"
44563,48,165,74,"female"
44564,74,153,63,"female"
44565,20,151,72,"female"
44566,69,161,67,"female"
44567,74,155,80,"female"
44568,25,168,53,"female"
44569,57,154,69,"female"
44570,91,165,49,"female"
44571,38,178,65,"male"
44572,17,161,70,"female"
44573,20,168,78,"male"
44574,105,153,86,"male"
44575,57,174,100,"male"
44576,16,156,65,"male"
44577,51,160,74,"male"
44578,87,172,59,"male"
44579,78,159,74,"female"
44580,38,176,55,"female"
44581,65,179,61,"male"
44582,35,158,79,"female"
44583,56,171,82,"male"
44584,59,164,66,"male"
44585,89,178,71,"male"
44586,27,158,79,"female"
44587,55,176,83,"male"
44588,53,162,56,"female"
44589,52,162,70,"female"
44590,62,165,75,"female"
44591,32,163,51,"female"
44592,48,167,48,"female"
44593,81,156,52,"female"
44594,33,167,81,"male"
44595,29,166,75,"female"
44596,78,157,55,"female"
44597,50,158,79,"male"
44598,41,174,69,"male"
44599,16,151,47,"female"
44600,36,163,57,"female"
44601,84,160,53,"female"
44602,32,156,55,"female"
44603,29,174,71,"male"
44604,49,168,66,"female"
44605,116,168,67,"male"
44606,36,168,67,"male"
44607,39,165,47,"female"
44608,49,169,80,"male"
44609,85,155,73,"male"
44610,93,158,45,"female"
44611,31,162,68,"female"
44612,34,172,60,"male"
44613,26,170,66,"female"
44614,24,150,61,"female"
44615,26,165,76,"male"
44616,92,149,73,"female"
44617,90,173,65,"male"
44618,27,157,74,"female"
44619,54,165,60,"female"
44620,60,159,68,"female"
44621,80,168,67,"male"
44622,33,163,54,"female"
44623,60,167,59,"female"
44624,25,164,58,"female"
44625,35,164,71,"male"
44626,83,150,50,"female"
44627,37,154,68,"female"
44628,22,175,59,"male"
44629,17,155,53,"female"
44630,59,166,48,"female"
44631,85,173,69,"male"
44632,16,161,84,"male"
44633,36,167,76,"male"
44634,84,172,82,"male"
44635,21,168,70,"male"
44636,65,163,76,"female"
44637,57,175,52,"male"
44638,35,157,62,"male"
44639,22,168,74,"male"
44640,18,159,51,"female"
44641,44,161,86,"male"
44642,35,154,53,"female"
44643,83,152,64,"female"
44644,42,164,58,"female"
44645,62,175,73,"male"
44646,20,167,64,"female"
44647,24,171,85,"male"
44648,95,180,65,"male"
44649,24,179,77,"male"
44650,82,172,57,"male"
44651,73,158,58,"male"
44652,64,163,71,"female"
44653,46,161,71,"female"
44654,89,171,71,"male"
44655,30,159,70,"female"
44656,53,156,60,"female"
44657,59,163,62,"female"
44658,49,160,64,"male"
44659,42,144,51,"female"
44660,58,155,71,"female"
44661,55,159,63,"female"
44662,19,184,69,"male"
44663,66,152,78,"male"
44664,23,172,74,"male"
44665,22,157,62,"female"
44666,31,162,61,"female"
44667,79,170,41,"male"
44668,31,184,73,"male"
44669,104,149,57,"female"
44670,33,176,79,"male"
44671,26,160,63,"female"
44672,45,172,77,"male"
44673,65,167,88,"male"
44674,45,168,65,"female"
44675,27,173,68,"male"
44676,26,162,70,"female"
44677,30,170,81,"male"
44678,61,155,56,"female"
44679,30,159,58,"female"
44680,51,157,54,"female"
44681,29,161,66,"female"
44682,38,172,65,"male"
44683,56,155,61,"female"
44684,32,170,69,"female"
44685,52,176,92,"male"
44686,79,174,78,"male"
44687,45,177,82,"male"
44688,37,159,45,"female"
44689,17,152,46,"female"
44690,48,159,50,"female"
44691,51,163,53,"female"
44692,48,168,79,"male"
44693,38,167,72,"male"
44694,19,166,69,"male"
44695,43,176,71,"male"
44696,36,152,54,"female"
44697,56,166,79,"male"
44698,88,171,82,"male"
44699,50,174,74,"male"
44700,42,172,91,"male"
44701,41,164,78,"female"
44702,60,165,69,"male"
44703,86,160,52,"female"
44704,36,160,48,"female"
44705,91,161,58,"female"
44706,37,169,93,"male"
44707,38,172,62,"male"
44708,36,166,63,"female"
44709,52,156,48,"female"
44710,23,157,67,"female"
44711,21,176,37,"male"
44712,20,159,61,"female"
44713,40,162,67,"male"
44714,29,170,77,"male"
44715,27,178,70,"male"
44716,35,165,81,"male"
44717,105,156,66,"female"
44718,94,157,57,"male"
44719,62,162,65,"female"
44720,106,162,65,"female"
44721,41,164,70,"male"
44722,39,158,66,"female"
44723,41,160,53,"female"
44724,86,162,65,"female"
44725,19,156,79,"female"
44726,58,157,56,"female"
44727,29,152,52,"female"
44728,62,178,89,"male"
44729,68,179,76,"male"
44730,76,176,81,"male"
44731,71,170,81,"male"
44732,53,167,67,"male"
44733,95,168,65,"male"
44734,25,165,77,"male"
44735,34,168,51,"female"
44736,54,152,71,"female"
44737,23,176,69,"male"
44738,70,180,84,"male"
44739,50,166,53,"female"
44740,63,155,64,"male"
44741,55,165,67,"female"
44742,82,176,64,"male"
44743,78,152,77,"female"
44744,104,166,87,"female"
44745,16,167,56,"female"
44746,112,176,60,"female"
44747,21,178,68,"male"
44748,96,167,65,"female"
44749,74,161,73,"female"
44750,24,161,70,"female"
44751,26,159,82,"female"
44752,22,153,53,"female"
44753,25,163,55,"female"
44754,15,172,73,"male"
44755,77,176,57,"male"
44756,18,155,71,"female"
44757,72,156,33,"female"
44758,28,172,67,"male"
44759,30,160,53,"female"
44760,92,182,81,"male"
44761,33,153,93,"male"
44762,17,184,75,"male"
44763,60,156,55,"female"
44764,31,177,70,"male"
44765,17,158,68,"female"
44766,87,160,48,"female"
44767,99,165,64,"female"
44768,42,161,61,"female"
44769,94,166,72,"female"
44770,65,167,91,"male"
44771,43,161,50,"female"
44772,26,164,77,"male"
44773,16,158,60,"female"
44774,27,171,75,"male"
44775,112,162,65,"male"
44776,16,172,85,"male"
44777,90,155,74,"male"
44778,20,161,78,"male"
44779,75,161,77,"male"
44780,94,150,62,"female"
44781,55,165,86,"male"
44782,24,157,76,"male"
44783,39,160,59,"female"
44784,77,155,54,"female"
44785,23,149,65,"female"
44786,74,175,62,"male"
44787,71,155,57,"female"
44788,70,174,69,"male"
44789,86,175,67,"male"
44790,25,155,47,"female"
44791,36,162,39,"female"
44792,37,178,70,"male"
44793,45,147,91,"female"
44794,38,157,67,"female"
44795,59,161,54,"female"
44796,91,155,71,"female"
44797,34,155,72,"female"
44798,37,173,54,"female"
44799,50,150,54,"female"
44800,33,154,46,"female"
44801,48,165,79,"male"
44802,38,178,68,"male"
44803,80,167,71,"male"
44804,92,176,54,"male"
44805,21,163,72,"female"
44806,57,171,69,"female"
44807,72,154,55,"female"
44808,30,164,68,"female"
44809,104,171,78,"male"
44810,63,165,63,"male"
44811,24,167,67,"female"
44812,53,170,82,"male"
44813,39,160,70,"female"
44814,17,156,60,"female"
44815,58,167,62,"female"
44816,46,171,69,"female"
44817,122,152,43,"female"
44818,22,150,67,"female"
44819,51,177,74,"male"
44820,115,157,43,"female"
44821,26,165,66,"male"
44822,32,161,60,"female"
