"id","age","height","weight","sex"
6118,17,172,67,"male"
6119,29,170,48,"male"
6120,28,172,67,"male"
6121,63,168,68,"male"
6122,71,151,70,"female"
6123,101,165,66,"female"
6124,50,172,72,"male"
6125,63,164,61,"male"
6126,38,153,65,"female"
6127,28,169,59,"female"
6128,43,163,73,"female"
6129,102,162,57,"female"
6130,114,168,51,"female"
6131,27,164,84,"male"
6132,28,185,74,"male"
6133,18,148,46,"female"
6134,38,160,54,"female"
6135,21,168,70,"female"
6136,82,161,57,"female"
6137,56,170,85,"male"
6138,45,172,76,"male"
6139,55,169,90,"male"
6140,67,160,60,"female"
6141,43,157,51,"female"
6142,18,182,72,"male"
6143,38,165,63,"female"
6144,89,160,63,"male"
6145,66,168,88,"male"
6146,20,160,56,"male"
6147,95,181,75,"male"
6148,68,158,46,"female"
6149,35,183,76,"male"
6150,18,159,74,"female"
6151,43,175,75,"male"
6152,23,156,66,"female"
6153,41,161,54,"female"
6154,53,167,54,"female"
6155,26,165,73,"male"
6156,27,163,68,"male"
6157,51,166,66,"male"
6158,80,165,80,"male"
6159,24,180,61,"male"
6160,27,153,107,"male"
6161,76,170,66,"male"
6162,16,160,56,"female"
6163,81,173,53,"male"
6164,26,172,72,"male"
6165,39,176,70,"male"
6166,22,180,65,"male"
6167,47,173,67,"male"
6168,43,166,76,"female"
6169,25,157,84,"male"
6170,24,168,38,"male"
6171,51,154,75,"female"
6172,77,155,58,"female"
6173,27,158,55,"female"
6174,44,173,75,"male"
6175,54,169,63,"female"
6176,77,172,88,"male"
6177,22,163,72,"male"
6178,21,155,68,"male"
6179,52,162,71,"male"
6180,31,156,68,"female"
6181,30,162,67,"male"
6182,108,160,60,"female"
6183,71,140,43,"female"
6184,39,156,70,"female"
6185,57,161,41,"female"
6186,16,178,85,"male"
6187,65,161,58,"female"
6188,24,165,57,"male"
6189,80,163,62,"female"
6190,49,173,71,"male"
6191,58,166,82,"male"
6192,50,157,41,"female"
6193,30,170,65,"male"
6194,114,158,56,"female"
6195,60,162,78,"male"
6196,63,179,56,"male"
6197,36,176,50,"male"
6198,34,167,48,"female"
6199,29,150,53,"female"
6200,41,161,53,"female"
6201,100,168,78,"male"
6202,33,152,57,"female"
6203,15,161,60,"female"
6204,38,162,48,"female"
6205,29,164,54,"male"
6206,55,170,62,"female"
6207,42,166,62,"female"
6208,21,168,67,"male"
6209,36,169,65,"female"
6210,40,152,65,"female"
6211,36,170,72,"male"
6212,79,168,76,"male"
6213,31,172,71,"male"
6214,47,153,72,"female"
6215,37,171,64,"male"
6216,20,165,45,"male"
6217,24,164,57,"female"
6218,22,148,68,"female"
6219,36,156,55,"female"
6220,37,174,70,"male"
6221,35,166,79,"male"
6222,77,151,51,"female"
6223,44,164,66,"male"
6224,17,154,77,"female"
6225,17,163,65,"female"
6226,15,170,68,"female"
6227,42,164,92,"female"
6228,32,175,76,"male"
6229,54,158,54,"female"
6230,37,175,68,"male"
6231,30,159,57,"female"
6232,38,167,64,"male"
6233,33,151,57,"female"
6234,20,164,52,"female"
6235,59,150,78,"female"
6236,24,174,62,"male"
6237,26,153,44,"female"
6238,45,160,48,"female"
6239,36,188,64,"male"
6240,29,166,35,"female"
6241,65,166,70,"male"
6242,32,184,63,"male"
6243,31,151,64,"female"
6244,81,165,77,"male"
6245,30,169,68,"male"
6246,42,163,48,"female"
6247,44,174,77,"male"
6248,31,165,41,"female"
6249,74,162,65,"female"
6250,20,171,82,"male"
6251,49,162,51,"male"
6252,48,172,70,"male"
6253,17,162,46,"female"
6254,104,167,69,"female"
6255,22,148,64,"female"
6256,40,158,52,"female"
6257,33,170,63,"male"
6258,39,162,53,"female"
6259,54,175,71,"female"
6260,97,163,61,"male"
6261,43,158,65,"female"
6262,57,170,64,"male"
6263,95,164,84,"male"
6264,66,176,79,"male"
6265,32,165,54,"female"
6266,69,163,74,"male"
6267,29,164,70,"female"
6268,44,175,95,"male"
6269,23,175,65,"female"
6270,60,152,50,"female"
6271,33,162,68,"female"
6272,59,153,57,"female"
6273,36,152,57,"female"
6274,34,149,66,"female"
6275,23,164,52,"female"
6276,51,159,62,"female"
6277,90,164,79,"female"
6278,16,169,63,"male"
6279,19,160,94,"male"
6280,44,164,57,"female"
6281,71,151,58,"female"
6282,55,178,66,"male"
6283,81,160,58,"male"
6284,91,169,69,"male"
6285,25,175,71,"male"
6286,31,153,63,"female"
6287,69,171,64,"male"
6288,81,172,74,"female"
6289,65,169,87,"male"
6290,54,173,66,"male"
6291,27,171,64,"male"
6292,16,169,82,"male"
6293,48,174,63,"male"
6294,35,167,75,"male"
6295,33,165,77,"male"
6296,25,151,69,"female"
6297,64,168,76,"male"
6298,63,163,46,"female"
6299,30,167,79,"male"
6300,30,162,68,"female"
6301,26,174,76,"male"
6302,34,175,63,"male"
6303,51,170,69,"male"
6304,67,169,69,"male"
6305,53,160,57,"female"
6306,29,161,53,"female"
6307,30,163,85,"male"
6308,21,155,51,"female"
6309,35,165,68,"male"
6310,41,156,79,"female"
6311,23,172,67,"male"
6312,24,161,63,"male"
6313,32,164,54,"female"
6314,55,156,64,"male"
6315,45,177,90,"male"
6316,69,168,47,"male"
6317,70,166,82,"male"
6318,35,169,78,"male"
6319,39,165,54,"female"
6320,106,166,60,"female"
6321,77,156,81,"female"
6322,70,162,78,"female"
6323,38,172,66,"male"
6324,34,160,60,"female"
6325,51,176,68,"male"
6326,57,159,63,"female"
6327,29,157,61,"female"
6328,59,171,73,"male"
6329,24,177,53,"male"
6330,55,166,64,"male"
6331,58,174,73,"male"
6332,41,157,61,"male"
6333,120,156,51,"female"
6334,31,166,87,"female"
6335,66,159,59,"female"
6336,27,166,80,"male"
6337,37,170,54,"female"
6338,92,158,63,"female"
6339,71,166,50,"female"
6340,57,167,68,"male"
6341,15,164,60,"female"
6342,73,175,70,"male"
6343,37,163,73,"female"
6344,32,167,62,"male"
6345,39,169,71,"male"
6346,29,162,72,"male"
6347,36,159,69,"female"
6348,37,165,63,"male"
6349,27,160,60,"female"
6350,46,173,78,"male"
6351,15,157,59,"female"
6352,67,169,46,"female"
6353,40,156,60,"female"
6354,41,163,56,"female"
6355,42,164,53,"female"
6356,51,148,61,"male"
6357,72,156,44,"female"
6358,44,165,86,"male"
6359,47,153,76,"female"
6360,34,162,76,"male"
6361,27,171,77,"male"
6362,29,169,67,"male"
6363,42,152,73,"female"
6364,66,174,78,"male"
6365,46,165,68,"female"
6366,40,154,67,"female"
6367,16,161,61,"female"
6368,27,170,68,"male"
6369,36,170,56,"male"
6370,30,168,72,"male"
6371,36,151,54,"female"
6372,37,161,80,"male"
6373,24,173,73,"male"
6374,77,155,71,"female"
6375,25,166,62,"female"
6376,28,160,59,"female"
6377,69,152,58,"female"
6378,32,164,46,"female"
6379,48,159,62,"female"
6380,40,156,66,"female"
6381,37,162,42,"female"
6382,25,149,56,"female"
6383,27,161,65,"female"
6384,41,162,84,"male"
6385,30,163,68,"male"
6386,55,165,57,"female"
6387,28,184,59,"male"
6388,40,162,58,"female"
6389,29,178,71,"male"
6390,19,153,68,"female"
6391,23,176,59,"male"
6392,91,161,54,"female"
6393,27,171,96,"male"
6394,46,162,59,"female"
6395,96,156,74,"male"
6396,52,169,74,"female"
6397,29,155,65,"female"
6398,24,162,78,"male"
6399,20,170,76,"male"
6400,25,157,40,"female"
6401,22,174,47,"male"
6402,24,165,73,"female"
6403,24,176,72,"male"
6404,37,167,72,"female"
6405,18,160,63,"male"
6406,51,169,72,"male"
6407,32,157,20,"female"
6408,45,151,75,"female"
6409,39,161,66,"female"
6410,18,165,69,"male"
6411,26,176,74,"male"
6412,62,148,55,"female"
6413,58,157,43,"female"
6414,71,163,77,"female"
6415,32,167,81,"female"
6416,72,165,68,"male"
6417,17,169,87,"male"
6418,27,166,50,"female"
6419,22,170,77,"female"
6420,58,175,68,"male"
6421,34,166,87,"male"
6422,75,163,65,"male"
6423,27,171,69,"male"
6424,31,180,78,"male"
6425,45,164,60,"female"
6426,50,154,75,"female"
6427,57,168,85,"male"
6428,68,170,61,"male"
6429,32,160,77,"female"
6430,49,155,76,"male"
6431,70,186,70,"male"
6432,83,147,67,"female"
6433,19,170,90,"male"
6434,101,160,59,"female"
6435,20,155,70,"female"
6436,40,154,52,"female"
6437,22,163,55,"female"
6438,30,156,81,"female"
6439,27,176,79,"male"
6440,51,152,60,"female"
6441,98,166,73,"male"
6442,27,158,77,"female"
6443,114,167,64,"male"
6444,54,176,52,"female"
6445,59,159,59,"female"
6446,30,185,71,"male"
6447,53,169,71,"male"
6448,47,174,83,"male"
6449,70,164,67,"male"
6450,42,163,67,"male"
6451,30,175,80,"male"
6452,70,171,79,"male"
6453,39,169,65,"male"
6454,77,158,61,"female"
6455,35,158,71,"female"
6456,37,160,73,"male"
6457,93,166,58,"male"
6458,51,157,77,"female"
6459,51,169,68,"male"
6460,31,178,70,"male"
6461,57,169,71,"female"
6462,47,155,61,"female"
6463,89,165,67,"male"
6464,27,167,69,"male"
6465,48,166,81,"female"
6466,93,155,62,"female"
6467,77,155,79,"female"
6468,107,159,52,"female"
6469,31,153,57,"female"
6470,20,179,73,"male"
6471,54,156,58,"female"
6472,39,161,65,"female"
6473,63,162,57,"female"
6474,30,168,61,"male"
6475,53,165,74,"male"
6476,44,168,63,"female"
6477,16,154,73,"female"
6478,28,156,70,"female"
6479,26,179,73,"male"
6480,87,168,50,"female"
6481,95,153,57,"female"
6482,85,168,54,"male"
6483,60,166,77,"male"
6484,41,178,69,"male"
6485,34,171,65,"male"
6486,43,154,58,"female"
6487,40,152,72,"female"
6488,88,160,57,"female"
6489,27,158,71,"female"
6490,18,170,63,"male"
6491,79,164,60,"male"
6492,58,155,77,"female"
6493,66,180,77,"male"
6494,29,166,79,"male"
6495,36,171,69,"male"
6496,88,185,75,"male"
6497,17,175,80,"male"
6498,33,164,69,"male"
6499,28,164,64,"female"
6500,33,169,65,"male"
6501,68,170,56,"female"
6502,16,178,64,"male"
6503,114,166,66,"female"
6504,27,160,74,"female"
6505,43,163,79,"female"
6506,84,178,85,"male"
6507,28,159,61,"female"
6508,30,156,65,"female"
6509,49,177,57,"male"
6510,51,185,78,"male"
6511,15,167,82,"male"
6512,35,154,62,"female"
6513,42,163,52,"female"
6514,38,168,102,"male"
6515,39,159,69,"female"
6516,60,164,62,"male"
6517,40,177,90,"male"
6518,58,167,58,"female"
6519,25,166,55,"male"
6520,22,166,65,"male"
6521,40,157,56,"female"
6522,30,164,58,"male"
6523,32,158,47,"female"
6524,58,178,71,"male"
6525,38,155,63,"female"
6526,20,160,76,"female"
6527,29,161,72,"male"
6528,28,163,68,"female"
6529,85,164,71,"male"
6530,35,181,51,"male"
6531,21,156,50,"female"
6532,22,160,58,"female"
6533,75,164,85,"male"
6534,89,160,60,"female"
6535,79,164,52,"female"
6536,111,161,70,"female"
6537,46,172,89,"male"
6538,73,164,59,"female"
6539,37,179,90,"male"
6540,25,156,62,"female"
6541,32,158,67,"male"
6542,35,156,71,"female"
6543,25,165,78,"male"
6544,46,158,68,"female"
6545,87,165,57,"male"
6546,43,163,76,"male"
6547,80,170,83,"male"
6548,32,162,62,"female"
6549,33,179,87,"male"
6550,50,152,62,"female"
6551,59,165,64,"male"
6552,105,161,74,"male"
6553,70,169,76,"male"
6554,23,161,71,"female"
6555,57,170,66,"male"
6556,104,162,63,"female"
6557,62,166,54,"female"
6558,74,169,66,"male"
6559,87,173,72,"male"
6560,39,179,84,"male"
6561,45,171,89,"male"
6562,36,174,81,"male"
6563,31,154,59,"female"
6564,21,153,47,"female"
6565,55,155,62,"female"
6566,46,167,72,"male"
6567,99,156,80,"male"
6568,15,153,64,"female"
6569,21,166,105,"male"
6570,26,169,66,"female"
6571,49,166,83,"male"
6572,28,154,45,"female"
6573,45,167,72,"female"
6574,61,178,75,"male"
6575,80,175,73,"male"
6576,68,166,67,"male"
6577,81,157,91,"male"
6578,39,163,30,"female"
6579,19,178,81,"male"
6580,52,172,76,"male"
6581,41,156,27,"female"
6582,94,165,73,"female"
6583,77,149,56,"female"
6584,117,164,81,"male"
6585,25,177,56,"male"
6586,27,170,75,"male"
6587,49,154,56,"female"
6588,28,166,65,"female"
6589,19,171,45,"female"
6590,29,171,64,"male"
6591,31,172,94,"male"
6592,30,159,67,"female"
6593,109,143,72,"female"
6594,40,174,55,"female"
6595,29,161,74,"female"
6596,51,166,71,"female"
6597,19,169,80,"male"
6598,79,163,59,"female"
6599,68,153,55,"female"
6600,43,184,71,"male"
6601,23,170,79,"male"
6602,32,181,71,"male"
6603,55,183,69,"male"
6604,21,163,59,"female"
6605,39,163,44,"female"
6606,34,159,55,"female"
6607,40,167,67,"male"
6608,43,154,62,"female"
6609,48,176,82,"male"
6610,42,162,77,"female"
6611,25,171,67,"female"
6612,81,166,51,"male"
6613,19,171,96,"male"
6614,71,164,73,"female"
6615,34,156,58,"female"
6616,67,164,53,"female"
6617,89,165,85,"male"
6618,36,162,58,"female"
6619,28,178,90,"male"
6620,112,176,64,"male"
6621,53,172,75,"male"
6622,25,173,80,"male"
6623,20,151,64,"female"
6624,72,163,50,"female"
6625,44,159,46,"female"
6626,72,162,70,"female"
6627,15,158,85,"male"
6628,56,160,66,"male"
6629,41,176,84,"male"
6630,57,169,62,"male"
6631,49,161,78,"male"
6632,40,168,78,"male"
6633,20,157,53,"male"
6634,32,167,79,"male"
6635,91,148,63,"female"
6636,71,159,66,"female"
6637,44,157,69,"female"
6638,53,156,83,"female"
6639,30,175,77,"male"
6640,84,181,101,"male"
6641,61,168,71,"male"
6642,45,153,56,"female"
6643,43,147,35,"female"
6644,25,158,59,"male"
6645,81,166,47,"female"
6646,61,158,65,"female"
6647,64,168,78,"male"
6648,39,162,62,"female"
6649,84,175,64,"male"
6650,22,162,84,"female"
6651,46,158,62,"male"
6652,24,165,71,"female"
6653,35,166,56,"female"
6654,26,160,49,"female"
6655,77,181,83,"male"
6656,32,159,53,"female"
6657,80,167,83,"male"
6658,65,161,92,"male"
6659,18,165,43,"female"
6660,49,159,60,"female"
6661,117,163,65,"female"
6662,44,167,71,"male"
6663,24,180,57,"male"
6664,17,168,35,"female"
6665,88,149,66,"female"
6666,30,169,62,"female"
6667,46,160,57,"female"
6668,68,177,75,"male"
6669,24,178,61,"male"
6670,36,167,59,"female"
6671,25,179,67,"female"
6672,28,159,68,"male"
6673,68,154,58,"female"
6674,73,162,84,"male"
6675,41,164,65,"female"
6676,50,163,65,"female"
6677,111,169,68,"female"
6678,39,166,70,"female"
6679,42,156,61,"male"
6680,35,161,76,"male"
6681,34,164,69,"male"
6682,60,167,63,"male"
6683,111,183,83,"male"
6684,24,174,60,"male"
6685,37,170,86,"male"
6686,34,153,47,"female"
6687,47,178,75,"male"
6688,50,161,76,"male"
6689,75,160,47,"female"
6690,25,160,76,"female"
6691,25,179,81,"male"
6692,131,164,75,"male"
6693,37,167,69,"female"
6694,42,170,69,"male"
6695,48,164,70,"female"
6696,25,175,82,"male"
6697,17,171,58,"female"
6698,56,174,75,"male"
6699,47,167,81,"male"
6700,41,178,61,"male"
6701,39,151,62,"female"
6702,78,181,86,"male"
6703,65,162,84,"male"
6704,20,173,67,"male"
6705,56,159,62,"female"
6706,51,182,71,"male"
6707,20,166,55,"female"
6708,42,167,88,"male"
6709,62,160,59,"male"
6710,18,175,67,"male"
6711,44,148,68,"female"
6712,38,153,61,"female"
6713,51,171,78,"male"
6714,80,155,72,"female"
6715,47,177,88,"male"
6716,43,167,72,"male"
6717,30,173,84,"male"
6718,18,172,70,"male"
6719,37,158,68,"female"
6720,81,155,67,"female"
6721,60,164,70,"female"
6722,39,163,56,"female"
6723,28,154,73,"male"
6724,66,175,85,"male"
6725,40,167,61,"male"
6726,47,155,68,"female"
6727,40,170,80,"male"
6728,83,157,61,"female"
6729,65,160,83,"female"
6730,37,166,58,"female"
6731,35,171,81,"male"
6732,32,172,73,"male"
6733,46,168,75,"male"
6734,76,167,79,"male"
6735,37,169,73,"male"
6736,15,163,60,"female"
6737,26,169,87,"male"
6738,25,167,71,"male"
6739,51,163,65,"male"
6740,63,167,67,"female"
6741,34,170,60,"male"
6742,37,167,66,"male"
6743,109,153,48,"female"
6744,45,164,74,"female"
6745,54,186,62,"male"
6746,22,161,71,"female"
6747,25,168,93,"male"
6748,50,158,36,"male"
6749,119,186,92,"male"
6750,16,160,63,"female"
6751,43,154,43,"female"
6752,77,151,83,"male"
6753,33,158,54,"female"
6754,67,175,80,"male"
6755,50,176,54,"male"
6756,52,178,62,"male"
6757,66,149,72,"female"
6758,18,178,43,"male"
6759,35,160,59,"female"
6760,43,156,51,"female"
6761,54,169,56,"male"
6762,29,161,73,"male"
6763,34,177,66,"male"
6764,73,162,70,"female"
6765,42,160,56,"female"
6766,39,167,74,"male"
6767,45,160,86,"male"
6768,25,169,58,"female"
6769,34,174,54,"male"
6770,32,152,48,"female"
6771,29,173,56,"male"
6772,31,154,57,"female"
6773,37,169,72,"male"
6774,25,152,72,"female"
6775,25,159,56,"male"
6776,26,166,66,"male"
6777,24,153,72,"female"
6778,81,171,81,"male"
6779,32,158,38,"female"
6780,71,162,79,"male"
6781,46,163,59,"female"
6782,68,160,52,"female"
6783,37,157,73,"female"
6784,21,154,44,"female"
6785,23,169,59,"male"
6786,25,163,59,"female"
6787,122,163,59,"female"
6788,68,168,70,"female"
6789,25,163,63,"female"
6790,51,173,67,"male"
6791,36,160,79,"male"
6792,44,157,45,"female"
6793,75,173,62,"male"
6794,20,168,81,"male"
6795,69,178,62,"male"
6796,78,162,68,"female"
6797,35,177,60,"male"
6798,142,172,80,"male"
6799,131,167,74,"male"
6800,42,163,67,"female"
6801,42,163,62,"female"
6802,75,178,84,"male"
6803,31,163,85,"female"
6804,30,165,78,"female"
6805,55,179,79,"male"
6806,36,174,78,"male"
6807,78,153,66,"female"
6808,41,154,64,"female"
6809,18,171,53,"female"
6810,68,172,83,"male"
6811,39,177,78,"male"
6812,47,171,52,"female"
6813,49,154,66,"female"
6814,93,161,60,"male"
6815,22,165,79,"male"
6816,51,168,63,"female"
6817,54,162,75,"female"
6818,103,167,66,"female"
6819,29,166,72,"male"
6820,23,165,69,"male"
6821,73,166,67,"male"
6822,63,168,78,"male"
6823,48,168,69,"male"
6824,20,164,76,"male"
6825,89,160,88,"male"
6826,30,155,73,"female"
6827,68,182,68,"male"
6828,27,170,64,"male"
6829,23,167,61,"male"
6830,63,162,47,"female"
6831,23,169,49,"male"
6832,46,166,77,"male"
6833,33,161,67,"male"
6834,43,167,77,"male"
6835,71,171,76,"male"
6836,65,163,50,"female"
6837,61,165,75,"male"
6838,34,172,56,"male"
6839,29,177,63,"male"
6840,42,150,55,"female"
6841,109,153,66,"female"
6842,30,165,60,"female"
6843,24,155,71,"female"
6844,25,188,78,"male"
6845,30,160,90,"female"
6846,60,183,61,"male"
6847,25,161,75,"female"
6848,43,155,53,"female"
6849,53,162,73,"female"
6850,25,167,86,"male"
6851,22,172,43,"female"
6852,59,168,66,"male"
6853,47,160,66,"female"
6854,41,184,84,"male"
6855,72,169,82,"male"
6856,55,158,64,"female"
6857,22,166,72,"male"
6858,19,162,60,"female"
6859,24,162,44,"female"
6860,67,175,62,"male"
6861,43,183,62,"male"
6862,76,151,64,"female"
6863,64,166,64,"male"
6864,43,161,63,"female"
6865,35,158,89,"male"
6866,61,165,83,"male"
6867,28,163,78,"male"
6868,17,172,77,"male"
6869,32,174,72,"male"
6870,19,160,72,"female"
6871,43,159,48,"female"
6872,81,170,55,"male"
6873,52,173,86,"male"
6874,96,165,80,"male"
6875,42,175,73,"male"
6876,18,164,46,"female"
6877,33,168,77,"male"
6878,24,178,92,"male"
6879,23,158,85,"female"
6880,28,171,49,"female"
6881,33,174,75,"male"
6882,27,166,82,"male"
6883,23,167,61,"female"
6884,29,174,61,"male"
6885,73,154,77,"female"
6886,98,169,64,"male"
6887,61,147,52,"female"
6888,53,180,94,"male"
6889,47,171,64,"male"
6890,35,156,62,"female"
6891,59,158,41,"female"
6892,30,165,33,"female"
6893,79,167,67,"female"
6894,32,167,90,"male"
6895,29,171,88,"male"
6896,31,163,83,"male"
6897,43,169,46,"male"
6898,38,160,77,"male"
6899,28,159,69,"female"
6900,31,155,66,"female"
6901,26,156,59,"female"
6902,34,168,60,"male"
6903,32,148,48,"female"
6904,27,160,76,"female"
6905,40,163,68,"female"
6906,52,165,81,"male"
6907,42,171,76,"male"
6908,61,162,69,"male"
6909,55,172,77,"male"
6910,23,175,76,"male"
6911,42,162,59,"female"
6912,26,166,71,"male"
6913,27,162,59,"female"
6914,37,162,64,"female"
6915,60,168,80,"male"
6916,19,154,50,"female"
6917,30,174,77,"male"
